mask_path,label,image_path
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (352)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (353)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (354)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (355)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (356)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (357)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (358)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (359)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (36)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (360)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (361)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (362)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (363)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (364)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (365)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (366)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (367)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (368)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (369)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (37)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (370)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (371)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (372)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (373)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (374)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (375)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (376)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (377)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (378)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (379)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (38)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (380)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (381)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (382)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (383)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (384)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (385)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (386)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (387)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (388)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (389)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (39)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (390)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (391)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (392)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (393)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (394)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (395)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (396)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (397)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (398)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (399)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (4)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (4)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (40)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (400)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (401)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (402)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (403)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (404)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (405)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (406)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (407)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (408)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (409)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (41)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (410)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (411)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (412)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (413)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (414)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (415)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (416)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (417)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (418)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (419)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (42)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (420)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (421)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (422)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (423)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (424)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (424)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (425)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (426)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (427)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (428)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (429)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (43)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (430)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (431)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (432)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (433)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (434)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (435)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (436)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (437)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (44)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (45)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (46)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (47)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (48)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (49)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (5)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (50)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (51)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (52)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (53)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (54)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (54)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (55)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (56)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (57)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (58)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (58)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (59)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (6)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (60)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (61)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (62)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (63)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (64)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (65)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (66)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (67)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (68)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (69)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (7)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (70)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (71)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (72)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (73)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (74)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (75)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (76)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (77)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (78)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (79)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (8)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (80)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (81)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (82)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (83)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (83)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (84)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (85)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (86)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (87)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (88)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (89)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (9)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (90)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (91)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (92)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (92)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (93)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (93)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (94)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (95)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (96)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (97)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (98)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (98)_mask_1.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\benign\benign (99)_mask.png,benign,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (1)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (10)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (100)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (101)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (102)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (103)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (104)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (105)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (106)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (107)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (108)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (109)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (11)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (110)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (111)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (112)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (113)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (114)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (115)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (116)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (117)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (118)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (119)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (12)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (120)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (121)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (122)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (123)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (124)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (125)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (126)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (127)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (128)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (129)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (13)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (130)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (131)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (132)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (133)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (134)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (135)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (136)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (137)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (138)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (139)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (14)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (140)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (141)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (142)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (143)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (144)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (145)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (146)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (147)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (148)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (149)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (15)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (150)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (151)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (152)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (153)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (154)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (155)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (156)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (157)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (158)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (159)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (16)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (160)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (161)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (162)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (163)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (164)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (165)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (166)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (167)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (168)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (169)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (17)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (170)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (171)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (172)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (173)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (174)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (175)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (176)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (177)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (178)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (179)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (18)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (180)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (181)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (182)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (183)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (184)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (185)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (186)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (187)_mask.png,malignant,
Datasets\Dataset_BUSI\Dataset_BUSI_with_GT\malignant\malignant (188)_mask.png,malignant,
